q0,q1,q2,q3,q4,q5
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-0.00011199999426025897,-0.00011999999696854502,0.00011999999696854502,0.00011999999696854502,-0.00011999999696854502,0.00011999999696854502
-0.0001108799988287501,-0.00011879999510711059,0.00011879999510711059,0.00011879999510711059,-0.00019060782506130636,0.00019060782506130636
-0.00014442738029174507,-0.00015226818504743278,0.00015226818504743278,0.00015226818504743278,-0.0003143654321320355,0.0003143654321320355
-0.00017295188445132226,-9.446764306630939e-05,0.00012983439955860376,0.00012983439955860376,-0.00043730821926146746,0.00043730821926146746
-0.00012864718155469745,5.578397394856438e-05,-2.0770879928022623e-05,-2.0770879928022623e-05,-0.000612913107033819,0.0006375748198479414
-0.00013502514048013836,0.00015078435535542667,-0.00011612138769123703,-0.00011612138769123703,-0.0007814681157469749,0.000782545015681535
2.4252163711935282e-05,0.0004292289668228477,-0.00039491261122748256,-0.00039491261122748256,-0.0010324636241421103,0.001168109942227602
0.00015169536345638335,0.0006652164156548679,-0.0006312432233244181,-0.0006312432233244181,-0.00116916059050709,0.0014733100542798638
0.00027128972578793764,0.0009539919556118548,-0.000920358463190496,-0.000920358463190496,-0.0013389508239924908,0.0018272313755005598
0.00043869303772225976,0.0012906920164823532,-0.0012374429497867823,-0.0012374429497867823,-0.0014318316243588924,0.002216451335698366
0.0006068888469599187,0.0016708995681256056,-0.0016240265686064959,-0.0016240265686064959,-0.0015440264251083136,0.002677623648196459
0.0007841949118301272,0.00201737554743886,-0.0020179629791527987,-0.0020179629791527987,-0.001640818314626813,0.003144277725368738
0.0010240470292046666,0.002302896697074175,-0.0025481260381639004,-0.0025481260381639004,-0.0018138514133170247,0.0037605108227580786
0.0012451596558094025,0.00260927714407444,-0.0030253571458160877,-0.0030253571458160877,-0.0019463564967736602,0.0043093361891806126
0.0014679747400805354,0.0029094191268086433,-0.0035865765530616045,-0.0035865765530616045,-0.0021097492426633835,0.004967617802321911
0.0017220962326973677,0.003177466569468379,-0.004146143794059753,-0.004146143794059753,-0.0023106588050723076,0.005575110204517841
0.00195950735360384,0.0034538316540420055,-0.004733000881969929,-0.004733000881969929,-0.002504741307348013,0.006203788332641125
0.0022610710002481937,0.003689013421535492,-0.005453611724078655,-0.005453611724078655,-0.0027987451758235693,0.006704083643853664
0.0025514683220535517,0.00391449173912406,-0.006117147859185934,-0.00613865302875638,-0.0030833445489406586,0.007238531485199928
0.0028506640810519457,0.004124939441680908,-0.006890003569424152,-0.006884799804538488,-0.0033650300465524197,0.007784122601151466
0.0032259710133075714,0.004240039736032486,-0.007553974632173777,-0.007548823021352291,-0.0037463954649865627,0.008176744915544987
0.003527911612764001,0.004412037320435047,-0.008411253802478313,-0.008368022739887238,-0.004083754029124975,0.008704262785613537
0.0038364569190889597,0.004571577999740839,-0.009264876134693623,-0.009222077205777168,-0.004430645611137152,0.009198150597512722
0.004172906745225191,0.004669447895139456,-0.010094838216900826,-0.010052467696368694,-0.0048745679669082165,0.00959460437297821
0.004547880031168461,0.0047459411434829235,-0.010908262804150581,-0.0108663160353899,-0.005305524915456772,0.009993412531912327
0.004926448687911034,0.004802894312888384,-0.011836382560431957,-0.011767501011490822,-0.005793791729956865,0.010386677458882332
0.0053089880384504795,0.004847972188144922,-0.012784730643033981,-0.012716537341475487,-0.0063132597133517265,0.010757063515484333
0.00567220151424408,0.004854796454310417,-0.013803389854729176,-0.013733903877437115,-0.0068795206025242805,0.011141153983771801
0.0060671791434288025,0.004875978920608759,-0.014772554859519005,-0.014703763648867607,-0.007427135482430458,0.011498592793941498
0.006449216976761818,0.004873357713222504,-0.01579769141972065,-0.01573500968515873,-0.008028783835470676,0.011858883313834667
0.006862600799649954,0.004871823824942112,-0.01685374788939953,-0.01679169200360775,-0.008691157214343548,0.01216968148946762
0.007255936972796917,0.004840785171836615,-0.017960799857974052,-0.017899364233016968,-0.009354851208627224,0.012510571628808975
0.007667205762118101,0.00481958594173193,-0.019079716876149178,-0.01901889592409134,-0.010046697221696377,0.012808466330170631
0.008060663007199764,0.004725886974483728,-0.020297277718782425,-0.02025488018989563,-0.010806160047650337,0.013187146745622158
0.008490713313221931,0.004747797269374132,-0.021399086341261864,-0.021357113495469093,-0.01149168610572815,0.01338844932615757
0.00888228788971901,0.004640572238713503,-0.022632623091340065,-0.022616244852542877,-0.012262650765478611,0.013782475143671036
0.00928544346243143,0.0045861126855015755,-0.023812850937247276,-0.023859823122620583,-0.01304309256374836,0.01401529647409916
0.00968944188207388,0.004521744791418314,-0.02495625428855419,-0.025109684094786644,-0.013810340315103531,0.01431252621114254
0.010083118453621864,0.004412855487316847,-0.026101864874362946,-0.026416491717100143,-0.014585127122700214,0.01461020391434431
0.010475056245923042,0.00435015419498086,-0.02724672108888626,-0.027744067832827568,-0.015404210425913334,0.014860282652080059
0.010851873084902763,0.0042535411193966866,-0.028361273929476738,-0.02910025417804718,-0.016198253259062767,0.015147039666771889
0.011228565126657486,0.004181130789220333,-0.029475122690200806,-0.030484767630696297,-0.017017550766468048,0.015387275256216526
0.011589736677706242,0.004037906881421804,-0.030535699799656868,-0.03197147697210312,-0.017818506807088852,0.015704412013292313
0.011949190869927406,0.003970838617533445,-0.0316225104033947,-0.03341005742549896,-0.018644100055098534,0.0159013569355011
0.012303316965699196,0.003868398256599903,-0.032679371535778046,-0.034878335893154144,-0.01945679634809494,0.016150645911693573
0.01258501224219799,0.0037856732960790396,-0.03367873281240463,-0.03650285676121712,-0.020265061408281326,0.016334882006049156
0.012923798523843288,0.0036779972724616528,-0.03469579666852951,-0.038022782653570175,-0.02106102928519249,0.016576500609517097
0.013299209997057915,0.0035525981802493334,-0.03574031963944435,-0.039456941187381744,-0.021863749250769615,0.016856350004673004
0.013611842878162861,0.0034590770956128836,-0.03670209273695946,-0.04103110358119011,-0.022620808333158493,0.017067108303308487
0.013914013281464577,0.003363418160006404,-0.03762953355908394,-0.04263141006231308,-0.023352108895778656,0.017278842628002167
0.014215417206287384,0.003256901167333126,-0.03847784548997879,-0.044328950345516205,-0.024004347622394562,0.017517192289233208
0.014499831013381481,0.0031590843573212624,-0.039350200444459915,-0.04599282145500183,-0.024693720042705536,0.01772261969745159
0.014783618971705437,0.0030583373736590147,-0.04018225148320198,-0.0476691760122776,-0.02533903531730175,0.017939824610948563
0.015100420452654362,0.0029492804314941168,-0.04101407155394554,-0.049250517040491104,-0.02597450464963913,0.01819395273923874
0.015339765697717667,0.0028617731295526028,-0.04183898866176605,-0.05097806826233864,-0.02662837505340576,0.01835872232913971
0.015595825389027596,0.002767928410321474,-0.04262331500649452,-0.052700042724609375,-0.02720986120402813,0.01854991726577282
0.01584089919924736,0.0026751509867608547,-0.04336407780647278,-0.054475318640470505,-0.027765952050685883,0.01873801462352276
0.016076887026429176,0.002595725003629923,-0.044096656143665314,-0.0562857948243618,-0.028304193168878555,0.018903959542512894
0.016300303861498833,0.002516864100471139,-0.04480993002653122,-0.058110546320676804,-0.028822891414165497,0.019060617312788963
0.016516346484422684,0.00242703128606081,-0.045501671731472015,-0.059958938509225845,-0.029325950890779495,0.019225217401981354
0.016722338274121284,0.0023489927407354116,-0.04617704078555107,-0.061848487704992294,-0.029798436909914017,0.019370093941688538
0.016918722540140152,0.0022733735386282206,-0.04683353379368782,-0.06374327838420868,-0.030247274786233902,0.01950644515454769
0.01712733320891857,0.002207899931818247,-0.04751716926693916,-0.0655372366309166,-0.030725911259651184,0.019636565819382668
0.017303403466939926,0.0021366600412875414,-0.04813385754823685,-0.06747891008853912,-0.031125355511903763,0.01975896954536438
0.017469294369220734,0.0020598929841071367,-0.048724185675382614,-0.06945857405662537,-0.031492482870817184,0.01987912505865097
0.017642248421907425,0.001984180649742484,-0.04929974675178528,-0.0714448094367981,-0.03183969482779503,0.020006388425827026
0.017781587317585945,0.001918358844704926,-0.049874674528837204,-0.07345306873321533,-0.03218058496713638,0.020095257088541985
0.017929771915078163,0.0018495587864890695,-0.050422053784132004,-0.07550537586212158,-0.03248538821935654,0.020200569182634354
0.01804903894662857,0.001785461907275021,-0.050957027822732925,-0.07756659388542175,-0.03276759013533592,0.020277760922908783
0.01817917637526989,0.0017207094933837652,-0.05146631971001625,-0.07963930070400238,-0.03301408141851425,0.02037026174366474
0.018242890015244484,0.0016665318980813026,-0.05197816714644432,-0.08180217444896698,-0.033244796097278595,0.02039490081369877
0.018388785421848297,0.001609676517546177,-0.05244931951165199,-0.08389860391616821,-0.033433664590120316,0.020528824999928474
0.018463900312781334,0.0015516404528170824,-0.05291813611984253,-0.08601303398609161,-0.033613819628953934,0.02060737833380699
0.018455831333994865,0.0015062021557241678,-0.05338329076766968,-0.0882660374045372,-0.0337146557867527,0.020643632858991623
0.018508868291974068,0.0014456615317612886,-0.05384103208780289,-0.09042811393737793,-0.03386607766151428,0.020674103870987892
0.018551237881183624,0.001399037428200245,-0.05426175892353058,-0.0927027091383934,-0.03391685709357262,0.020737070590257645
0.018551601096987724,0.0013580246595665812,-0.05470225587487221,-0.09492822736501694,-0.03398391231894493,0.020772816613316536
0.018563026562333107,0.001308016711845994,-0.05511356145143509,-0.09716134518384933,-0.034010179340839386,0.020834095776081085
0.018542669713497162,0.0012658291961997747,-0.05554578825831413,-0.099398672580719,-0.03405282646417618,0.02085496298968792
0.01848183386027813,0.0012141750194132328,-0.05595182627439499,-0.10168986767530441,-0.03402244299650192,0.02087346464395523
0.018460098654031754,0.0011772834695875645,-0.056300897151231766,-0.10394298285245895,-0.03388229385018349,0.020944401621818542
0.018398446962237358,0.0011347357649356127,-0.056665871292352676,-0.1061970517039299,-0.0337725505232811,0.021005792543292046
0.018304891884326935,0.0011098688701167703,-0.05702340602874756,-0.10841906070709229,-0.03363136202096939,0.021043686196208
0.018204376101493835,0.0010531534207984805,-0.05737964063882828,-0.11062813550233841,-0.033487360924482346,0.021063154563307762
0.01809045486152172,0.0010545053519308567,-0.057718418538570404,-0.1128036230802536,-0.03330583497881889,0.02110791951417923
0.01796640455722809,0.0010311328805983067,-0.05805622786283493,-0.11496315151453018,-0.033117152750492096,0.021138086915016174
0.017851078882813454,0.0010404367931187153,-0.05837969109416008,-0.11709439009428024,-0.032890550792217255,0.021196555346250534
0.017672935500741005,0.001016305759549141,-0.058688435703516006,-0.11921346187591553,-0.032600369304418564,0.0212213397026062
0.0175107941031456,0.0009941330645233393,-0.05899117514491081,-0.12131067365407944,-0.032315585762262344,0.021261759102344513
0.01732409931719303,0.0009545369539409876,-0.05929619073867798,-0.12339075654745102,-0.03202030435204506,0.021268172189593315
0.017151452600955963,0.0009814219083637,-0.05956926941871643,-0.1254396289587021,-0.03167466074228287,0.021386610344052315
0.016969647258520126,0.00096940464572981,-0.059847574681043625,-0.127473846077919,-0.03133496642112732,0.02140798419713974
0.016785910353064537,0.0009649790008552372,-0.060113776475191116,-0.1294873058795929,-0.03097011148929596,0.021478576585650444
0.016603462398052216,0.0009768560994416475,-0.06037042662501335,-0.1314781904220581,-0.03058898076415062,0.021537847816944122
0.016413744539022446,0.0009640953503549099,-0.06062706187367439,-0.1334511637687683,-0.030195577070116997,0.021571878343820572
0.016226710751652718,0.0009786557639017701,-0.06087489053606987,-0.13540253043174744,-0.02979234792292118,0.021630749106407166
0.016040276736021042,0.0009622297948226333,-0.06111881136894226,-0.13733625411987305,-0.029383361339569092,0.021680524572730064
0.01585507206618786,0.000955362746026367,-0.06134479120373726,-0.13925057649612427,-0.028935056179761887,0.021772801876068115
0.01567186787724495,0.0009541995823383331,-0.061562035232782364,-0.1411457657814026,-0.028475938364863396,0.02188773639500141
0.01548839919269085,0.0009376796660944819,-0.061771538108587265,-0.14302262663841248,-0.027991285547614098,0.02198360487818718
0.015306096524000168,0.0009119434980675578,-0.06197567284107208,-0.14488106966018677,-0.02749498002231121,0.022068841382861137
0.015118742361664772,0.0009051627130247653,-0.062169693410396576,-0.14672008156776428,-0.026985876262187958,0.022144030779600143
0.01494243461638689,0.0008630176889710128,-0.062376968562603,-0.14854231476783752,-0.026506053283810616,0.02221342921257019
0.014766562730073929,0.0008416080963797867,-0.06255324184894562,-0.15034517645835876,-0.025954339653253555,0.022343574091792107
0.014589344151318073,0.0007992166792973876,-0.06272992491722107,-0.15213024616241455,-0.025392824783921242,0.022413305938243866
0.014420667663216591,0.0007759667350910604,-0.06290827691555023,-0.15389768779277802,-0.02488408423960209,0.022550087422132492
0.014246401377022266,0.0007433335413224995,-0.06307262927293777,-0.15564705431461334,-0.024280857294797897,0.022632980719208717
0.014082692563533783,0.0007253219373524189,-0.06320730596780777,-0.157378688454628,-0.02365093119442463,0.02281193435192108
0.013912663795053959,0.0007243432919494808,-0.06336497515439987,-0.15909336507320404,-0.023059001192450523,0.022844305261969566
0.013751831836998463,0.0006980756879784167,-0.06349591910839081,-0.1607905626296997,-0.022435666993260384,0.023004330694675446
0.013592937029898167,0.0006764926365576684,-0.06361716240644455,-0.16247086226940155,-0.02179112285375595,0.023111019283533096
0.013443011790513992,0.0006411688518710434,-0.06373002380132675,-0.16413438320159912,-0.021153101697564125,0.02327541448175907
0.013269534334540367,0.0007017097668722272,-0.0638485923409462,-0.1657811999320984,-0.020451538264751434,0.02332128956913948
0.01312304474413395,0.0006738215452060103,-0.06395160406827927,-0.16741159558296204,-0.01980496384203434,0.023482151329517365
0.012985646724700928,0.000667777843773365,-0.06402631849050522,-0.16902567446231842,-0.01907372660934925,0.023633815348148346
0.012848200276494026,0.0006205462850630283,-0.06411580741405487,-0.17062361538410187,-0.018450675532221794,0.023813942447304726
0.012709146365523338,0.0006057918071746826,-0.06420132517814636,-0.1722055971622467,-0.017782529816031456,0.023968514055013657
0.012570785358548164,0.00057780317729339,-0.06429378688335419,-0.17377175390720367,-0.017147628590464592,0.024133237078785896
0.0124428141862154,0.0005491309566423297,-0.06435660272836685,-0.17532223463058472,-0.016463804990053177,0.024299414828419685
0.012316645123064518,0.000532396777998656,-0.06441500782966614,-0.17685720324516296,-0.01577354222536087,0.024462511762976646
0.012192780151963234,0.0005240424070507288,-0.06447019428014755,-0.17837682366371155,-0.015082639642059803,0.02463628724217415
0.012068435549736023,0.000504782481584698,-0.06453293561935425,-0.1798812448978424,-0.014415438286960125,0.02480267360806465
0.011949615553021431,0.0004859089676756412,-0.0645759180188179,-0.18137063086032867,-0.013726579956710339,0.02496359311044216
0.011836616322398186,0.00047555871424265206,-0.06460104137659073,-0.1828451305627823,-0.013015415519475937,0.025133250281214714
0.011722266674041748,0.0004644391010515392,-0.06463346630334854,-0.184304878115654,-0.012323718518018723,0.02530350536108017
0.011611723341047764,0.0004570900637190789,-0.06465248018503189,-0.18575002253055573,-0.011621401645243168,0.02548140659928322
0.011501345783472061,0.00044374028220772743,-0.06467856466770172,-0.18718072772026062,-0.010935266502201557,0.025640085339546204
0.011392121203243732,0.000437693961430341,-0.06469724327325821,-0.18859711289405823,-0.010249401442706585,0.02582048997282982
0.011284004896879196,0.0004345343622844666,-0.06471209228038788,-0.18999934196472168,-0.009567134082317352,0.02600775472819805
0.01117708720266819,0.0004315012483857572,-0.06472095102071762,-0.19138754904270172,-0.00888700969517231,0.026198947802186012
0.011071103624999523,0.00042850873433053493,-0.06473623216152191,-0.1927618682384491,-0.00821883138269186,0.026382045820355415
0.010966422036290169,0.00042881161789409816,-0.06473860144615173,-0.19412244856357574,-0.007545288652181625,0.026565231382846832
0.010861409828066826,0.00043513672426342964,-0.0647369995713234,-0.1954694241285324,-0.006876380182802677,0.02674931287765503
0.010756918229162693,0.0004494395398069173,-0.06471515446901321,-0.19680292904376984,-0.006197236943989992,0.026941731572151184
0.010653831996023655,0.00045785537804476917,-0.06470493972301483,-0.19812309741973877,-0.005535302683711052,0.027125170454382896
