q0,q1,q2,q3,q4,q5
-0.0019427998,-0.0017540876,-0.07283458,-0.314,0.03777396,0.037095845
-0.0022026321,-0.0012500322,-0.07294338,-0.314,0.03845173,0.03376794
-0.0013986174,-0.0027066316,-0.071646556,-0.314,0.039832737,0.03776794
-0.0017351661,-0.00103888,-0.07158691,-0.314,0.04139937,0.03564862
-0.0013436865,-0.0017521974,-0.07071123,-0.314,0.04260381,0.03763123
-0.0013630012,-0.0008301794,-0.070360065,-0.314,0.044006564,0.036460027
-0.00068290427,-0.0041400227,-0.06979316,-0.314,0.04310996,0.040158246
-0.0009479208,-0.000869988,-0.06923661,-0.314,0.046184227,0.03748929
-0.0006421224,-0.0020942297,-0.0685754,-0.314,0.04669738,0.03822475
-0.00065578497,0.00015579071,-0.06809645,-0.314,0.048925467,0.03751942
-0.0002787166,-0.0010736166,-0.06749452,-0.314,0.04923738,0.039069355
-0.00013175966,-0.00028938462,-0.066927426,-0.314,0.050686963,0.039471224
8.459567e-06,-0.00057510094,-0.06634997,-0.314,0.051434513,0.039414663
0.00018453837,-0.0007946941,-0.06587419,-0.314,0.05201549,0.039904833
0.00029743245,-0.0007704758,-0.06547567,-0.314,0.052623045,0.04003955
0.0003816538,-0.00021873222,-0.06487643,-0.314,0.053623408,0.04110347
0.00042840603,-0.00030111946,-0.06442547,-0.314,0.054070454,0.04115127
0.00051008206,-0.00047921957,-0.064022504,-0.314,0.054423478,0.04095135
0.0005461288,-0.00016200446,-0.06356926,-0.314,0.05501003,0.04171185
0.0005614384,-0.00012223328,-0.063198835,-0.314,0.055369746,0.041586753
0.0005658927,0.00013119816,-0.062641494,-0.314,0.055819828,0.042985424
0.0005704594,0.0002808502,-0.062398374,-0.314,0.056150384,0.042502705
0.0005757747,0.00044891858,-0.06204468,-0.314,0.056482892,0.04261324
0.0005507329,0.0006481302,-0.061668176,-0.314,0.056792792,0.042772476
0.00053722004,0.00078965956,-0.06116199,-0.314,0.057036467,0.043918375
0.00052194786,0.0008204284,-0.06082312,-0.314,0.05720914,0.04381263
0.0005345998,0.00088256504,-0.060456753,-0.314,0.057405997,0.044010267
0.00053590996,0.0008694265,-0.060232352,-0.314,0.057567548,0.043124896
0.0004635544,0.0011669338,-0.05961162,-0.314,0.057765342,0.044705864
0.0004474588,0.0012191137,-0.05930648,-0.314,0.057906236,0.044378486
0.0004344325,0.0012659034,-0.05874259,-0.314,0.05798746,0.045538753
0.00035054804,0.0016437391,-0.058334675,-0.314,0.058231514,0.045430165
0.00055694656,0.0012067237,-0.057533115,-0.314,0.05821673,0.047539257
-0.00033302995,0.0036539347,-0.05876561,-0.314,0.059099704,0.043539256
0.00015470531,0.0023918494,-0.056780476,-0.314,0.058630873,0.046965502
0.00023537064,0.0023074409,-0.056420173,-0.314,0.05876978,0.046523396
0.000373868,0.0016956193,-0.055785667,-0.314,0.05856795,0.048069216
0.00014721895,0.0024913803,-0.055505157,-0.314,0.058859434,0.047181707
0.00028384474,0.0016692674,-0.054871846,-0.314,0.058536697,0.048607256
1.2352539e-06,0.002912562,-0.05418101,-0.314,0.058920372,0.049640823
-0.00016930366,0.0034796153,-0.05433755,-0.314,0.059215184,0.046681695
-0.00023080397,0.0034558084,-0.053995855,-0.314,0.059156865,0.046696443
-0.00011611319,0.0034344725,-0.05361652,-0.314,0.059343614,0.046477094
8.9461806e-05,0.0025650833,-0.053059276,-0.314,0.059073687,0.047497522
-0.00020080246,0.003513603,-0.052654173,-0.314,0.059293788,0.047314815
0.00010930063,0.002424415,-0.052087475,-0.314,0.05900938,0.048352797
-0.0017915381,0.006424415,-0.052081164,-0.314,0.058856845,0.04793693
-0.0003825334,0.0035806808,-0.051261652,-0.314,0.059025593,0.048537448
-0.00064159837,0.0044238674,-0.051311344,-0.314,0.059278667,0.046478067
3.8142898e-05,0.0026286799,-0.050210606,-0.314,0.05894949,0.05005927
-0.0005226591,0.0039004597,-0.05003041,-0.314,0.058953907,0.048917826
-0.00036001828,0.0034779308,-0.049520142,-0.314,0.05885786,0.049554016
-0.0007453404,0.0044980575,-0.049458664,-0.314,0.058975246,0.0481601
-0.0006112225,0.0044124136,-0.0496254,-0.314,0.059176255,0.045824286
-0.00047270648,0.00392816,-0.04867905,-0.314,0.05890442,0.048238594
-0.00065325835,0.0039649922,-0.047400307,-0.314,0.05844012,0.052238595
-0.0006175672,0.004112473,-0.0475634,-0.314,0.058609426,0.049773555
-0.0006168186,0.004361731,-0.04761541,-0.314,0.058778133,0.047783162
-0.00064131763,0.0048996625,-0.04780508,-0.314,0.05913815,0.044824183
-0.0008391443,0.0063768676,-0.048973825,-0.314,0.0601354,0.040824182
-0.00046742856,0.00416091,-0.046110187,-0.314,0.05856499,0.044824183
-0.00079710846,0.005878352,-0.046868593,-0.314,0.059377488,0.043206085
1.3288285e-05,0.0018906011,-0.04367546,-0.314,0.057516605,0.047206085
0.00022807147,0.0009599365,-0.042757187,-0.314,0.05729392,0.051206086
-0.0003051621,0.0042994446,-0.044877484,-0.314,0.05855863,0.047206085
-0.00066351466,0.0048666853,-0.044490065,-0.314,0.058187682,0.04741139
-0.0007728527,0.005658665,-0.044821937,-0.314,0.058561027,0.044126417
-0.00081348483,0.00588771,-0.044661265,-0.314,0.05856612,0.043305095
-3.0432013e-05,0.0036676347,-0.04301249,-0.314,0.05814441,0.047305096
-0.00018682171,0.0041359803,-0.042984713,-0.314,0.058104135,0.047588665
0.00012936402,0.002621493,-0.041507732,-0.314,0.05754217,0.051588666
-0.00074966374,0.0061124125,-0.043656822,-0.314,0.05841991,0.047588665
0.00094814546,0.0021124124,-0.040410984,-0.314,0.05775684,0.051588666
-0.0002155506,0.004962136,-0.042294007,-0.314,0.058188915,0.047588665
0.00053905416,0.0023208414,-0.0402268,-0.314,0.057774622,0.051588666
-0.000607105,0.00584661,-0.041992288,-0.314,0.057909753,0.047588665
0.00024259498,0.003502486,-0.04035639,-0.314,0.057750255,0.04856511
-0.00023432256,0.005230147,-0.041179832,-0.314,0.057881713,0.044565108
0.0014126729,0.0012301467,-0.03745399,-0.314,0.05788782,0.04856511
0.000187458,0.0039876383,-0.0397788,-0.314,0.057640206,0.046811096
-0.0006888934,0.0066439803,-0.041272998,-0.314,0.057848252,0.042811096
-4.3607957e-05,0.0047494485,-0.039726544,-0.314,0.05747169,0.044649716
0.00047886395,0.0036704044,-0.038903046,-0.314,0.057680633,0.046348665
0.0011105243,0.001364386,-0.036700886,-0.314,0.057724018,0.050348666
0.00056870014,0.0032070372,-0.037622526,-0.314,0.057554483,0.04912576
0.0006685305,0.003047803,-0.037332676,-0.314,0.05746267,0.04892775
0.0005077987,0.0036924891,-0.037521668,-0.314,0.05766042,0.04726698
0.00041747597,0.0042004003,-0.037888743,-0.314,0.057595737,0.044651885
0.0006771398,0.0033540316,-0.036669645,-0.314,0.057618607,0.04810335
0.00073624443,0.0034155322,-0.036688138,-0.314,0.057517953,0.04672474
0.0009381137,0.0027765725,-0.03568059,-0.314,0.057563063,0.04931962
0.00078071334,0.003382143,-0.035974596,-0.314,0.057530828,0.04720424
0.0010388425,0.0028116086,-0.035295717,-0.314,0.057530046,0.048290398
0.0008591702,0.003359684,-0.03542897,-0.314,0.057624143,0.047131475
0.0013257567,0.0028415166,-0.036014013,-0.314,0.057364296,0.043238726
0.0009850905,0.0035565,-0.03578214,-0.314,0.057508823,0.043675777
0.001178313,0.002757445,-0.03424261,-0.314,0.057695754,0.047675777
0.0010463288,0.003412837,-0.034949508,-0.314,0.057658058,0.044833582
0.0013212649,0.00309594,-0.034413677,-0.314,0.057382375,0.04478076
0.0014802747,0.0024673117,-0.033910614,-0.314,0.05773599,0.046217505
0.0012311292,0.0033283536,-0.034174353,-0.314,0.05749602,0.044216927
0.0012960732,0.0032582812,-0.033982687,-0.314,0.05754861,0.04400529
0.0013302484,0.003374432,-0.034050267,-0.314,0.057497967,0.042834576
0.0015213748,0.0027008483,-0.03294004,-0.314,0.057668764,0.04567699
0.0014717778,0.003092459,-0.03338232,-0.314,0.057555497,0.04339508
0.0014718152,0.0032628481,-0.03347863,-0.314,0.0574785,0.042249367
0.0015521062,0.003297173,-0.03378458,-0.314,0.057532854,0.040520586
0.0015833616,0.003044434,-0.032820188,-0.314,0.05757807,0.042770416
0.0016624924,0.002851249,-0.03247561,-0.314,0.057627518,0.04312445
0.0016101254,0.0029151074,-0.031940468,-0.314,0.05764724,0.04405017
0.0014668741,0.0030091733,-0.030887682,-0.314,0.057737898,0.046681847
0.0017186775,0.0031481571,-0.032815788,-0.314,0.057588886,0.042681847
0.0017564085,0.0030975495,-0.032543436,-0.314,0.057573725,0.04002903
0.0015986338,0.0033712878,-0.03221793,-0.314,0.057681303,0.04060926
0.001550272,0.0031889577,-0.031095877,-0.314,0.057735957,0.043430228
0.001974523,0.0025382822,-0.03140145,-0.314,0.057725366,0.041487858
0.002113582,0.0030092855,-0.033245523,-0.314,0.05773251,0.037487857
0.001762173,0.0030515087,-0.030687308,-0.314,0.05762759,0.041487858
0.0019458504,0.0029322885,-0.03164854,-0.314,0.05772061,0.03883743
0.0018394695,0.001693935,-0.027648538,-0.314,0.05831914,0.04283743
0.0023932343,0.0035061166,-0.03164854,-0.314,0.058469992,0.03883743
0.0020354246,0.0020065273,-0.02888909,-0.314,0.058002394,0.04283743
0.002252828,0.0035020744,-0.03288909,-0.314,0.05802789,0.03883743
0.0022141235,0.002289586,-0.03036652,-0.314,0.057876326,0.039566003
0.0023053072,0.0027372318,-0.031618875,-0.314,0.05799637,0.035566002
0.0022967353,0.002252641,-0.030292217,-0.314,0.057962455,0.03847932
0.002422169,0.0024940378,-0.03126013,-0.314,0.058051545,0.034664206
0.0022367323,0.002559843,-0.030587947,-0.314,0.057931688,0.036399167
0.0023427764,0.0026399842,-0.030909503,-0.314,0.058046937,0.03450321
0.00227641,0.0024833325,-0.030234048,-0.314,0.057998426,0.036212306
0.0023115957,0.0022398392,-0.029504558,-0.314,0.058061946,0.037754416
0.0023811439,0.0022355344,-0.029613394,-0.314,0.058099866,0.036679305
0.00222569,0.0027726048,-0.030093754,-0.314,0.058071233,0.034662146
0.0024992411,0.0030717216,-0.031272557,-0.314,0.05849859,0.030662145
0.0025421004,0.00239694,-0.029977996,-0.314,0.058287736,0.03327721
0.0026464225,0.0022015092,-0.02985011,-0.314,0.058390748,0.032954287
0.0024713918,0.0018261438,-0.02782674,-0.314,0.058211,0.036954287
0.0026034508,0.0020645463,-0.028927026,-0.314,0.05831802,0.03460117
0.001981972,0.0029291443,-0.028073622,-0.314,0.058273364,0.0373524
0.0030457815,0.0014761199,-0.029020233,-0.314,0.05841437,0.0333524
0.0018637627,0.004310075,-0.029651124,-0.314,0.05915881,0.030760188
0.003969821,0.0004630678,-0.029963454,-0.314,0.059172776,0.029924078
0.0029423952,0.0018601319,-0.028838182,-0.314,0.058743466,0.032360844
0.0026372517,0.0016924378,-0.027035583,-0.314,0.05872127,0.036360845
0.003212652,0.0004972429,-0.026656792,-0.314,0.058639705,0.0372708
0.0031353557,0.0035919105,-0.030656792,-0.314,0.06011957,0.0332708
0.0035464305,0.0008932706,-0.028295085,-0.314,0.059576433,0.03264443
0.0034407608,0.001976432,-0.029808879,-0.314,0.059944954,0.028695941
0.0035511844,0.00024431688,-0.026526062,-0.314,0.059438128,0.03269594
0.003310274,0.0009720269,-0.027082428,-0.314,0.059330434,0.034886736
0.0035091862,0.0004513517,-0.026570026,-0.314,0.05951299,0.035893273
0.0032924567,0.0044513517,-0.030570026,-0.314,0.061534148,0.031893272
0.0037334398,0.00045135152,-0.026639087,-0.314,0.06019166,0.035109643
0.003845735,0.0015349251,-0.02924471,-0.314,0.060894556,0.031109642
0.004321754,-0.002465075,-0.02524471,-0.314,0.061110914,0.035109643
0.0039800024,0.0015349251,-0.02924471,-0.314,0.06176428,0.031109642
0.0021613075,0.0055349255,-0.03324471,-0.314,0.06299638,0.027109642
0.0038648625,0.0019328617,-0.029347122,-0.314,0.061414935,0.027785528
0.004142007,-1.1397991e-05,-0.026037952,-0.314,0.061039228,0.03178553
0.0044295574,-0.0016906037,-0.023601672,-0.314,0.06129324,0.03578553
0.0037426853,0.0023093964,-0.027601672,-0.314,0.06119169,0.03178553
0.0045006773,0.00028384477,-0.027105842,-0.314,0.06202627,0.03201423
0.0043135565,0.0032279242,-0.031105842,-0.314,0.06367131,0.028014228
0.004886299,-0.0006774019,-0.027105842,-0.314,0.062577896,0.03201423
0.0049452917,0.00031341577,-0.027700145,-0.314,0.06331467,0.029717078
0.0047524436,-0.0014288248,-0.023700144,-0.314,0.062085595,0.033717077
0.0049253027,-0.00035011757,-0.025634307,-0.314,0.063083306,0.033955734
0.0050450093,-0.0009617706,-0.02458652,-0.314,0.063108414,0.03618165
0.0047727316,0.0030382297,-0.02858652,-0.314,0.06624161,0.03218165
0.0053796866,-0.00053688325,-0.02605607,-0.314,0.06434049,0.032288227
0.0053631044,-0.002157583,-0.022493731,-0.314,0.06373417,0.036288228
0.0056896587,-0.0020912166,-0.023463642,-0.314,0.064508736,0.03774506
0.005650767,-0.001174963,-0.024927018,-0.314,0.06504892,0.034194063
0.005991995,0.00036136585,-0.028927019,-0.314,0.06668611,0.030194063
0.0060018017,-0.00079362735,-0.026444366,-0.314,0.06626908,0.030274024
0.0057813665,-0.0031925887,-0.022444366,-0.314,0.06492453,0.034274023
0.006049228,-0.002701129,-0.022344677,-0.314,0.06587332,0.038274024
0.0062359,-0.0023687915,-0.023429954,-0.314,0.06649468,0.036622893
0.006351938,-0.000901805,-0.026480937,-0.314,0.06754658,0.032622892
0.0068506408,-0.0031125597,-0.023386663,-0.314,0.067516714,0.036122583
0.006588469,-0.0015975857,-0.025334144,-0.314,0.0679514,0.032122582
0.0068227546,-0.003141195,-0.022711938,-0.314,0.06784641,0.036122583
0.0069873044,-0.0019606734,-0.025325889,-0.314,0.068622075,0.032122582
0.007123331,-0.0032231142,-0.022884518,-0.314,0.06847751,0.036122583
0.0072098733,-0.0042433343,-0.020914823,-0.314,0.068402536,0.040122584
0.0076103173,-0.0026887392,-0.024914823,-0.314,0.06960578,0.036122583
0.0077069663,-0.0029067413,-0.024447253,-0.314,0.06992829,0.032122582
0.007736986,-0.0026846405,-0.024585154,-0.314,0.07017668,0.03129853
0.0077759153,-0.001321714,-0.027364194,-0.314,0.0706898,0.027298529
0.007930396,-0.0040864022,-0.023364194,-0.314,0.07020843,0.03129853
0.008022103,-0.005194531,-0.019385401,-0.314,0.070450984,0.03529853
0.007988827,-0.0054979525,-0.018379498,-0.314,0.07050549,0.03929853
0.00806092,-0.0035183567,-0.021668285,-0.314,0.07075108,0.036116704
0.0085667735,-0.0024691834,-0.025343332,-0.314,0.07205288,0.032116704
0.008382945,-0.0026827313,-0.023627799,-0.314,0.07176783,0.031141281
0.008865403,-0.003608605,-0.023215001,-0.314,0.07251968,0.031893957
0.00816528,-0.005974065,-0.019215,-0.314,0.07144738,0.035893958
0.009237175,-0.004003528,-0.022755248,-0.314,0.07308925,0.032286167
0.008288843,-0.0053138444,-0.018755248,-0.314,0.07205097,0.036286168
0.009236164,-0.002996278,-0.022755248,-0.314,0.0739178,0.032286167
0.0093721915,-0.004472454,-0.020693714,-0.314,0.07373165,0.03574467
0.008956774,-0.0064104996,-0.016693713,-0.314,0.07297916,0.03974467
0.00970204,-0.0049605262,-0.020015601,-0.314,0.07434059,0.036792498
0.009725585,-0.005216559,-0.019142358,-0.314,0.07453554,0.038401574
0.009750738,-0.0017050337,-0.023142358,-0.314,0.07507826,0.034401573
0.010031401,-0.003019411,-0.022993425,-0.314,0.07530588,0.030474547
0.0101213865,-0.003750265,-0.021508846,-0.314,0.07535402,0.03336824
0.010383671,-0.006153288,-0.018033592,-0.314,0.075653665,0.03736824
0.010467331,-0.0069235764,-0.016700555,-0.314,0.07586279,0.041368242
0.01016915,-0.003820618,-0.02010001,-0.314,0.075478144,0.03736824
0.010354624,-0.0026065202,-0.022421356,-0.314,0.07527331,0.033388756
0.01026505,-0.0008101908,-0.024765536,-0.314,0.074923925,0.029782956
0.01050495,-0.0025168713,-0.022220984,-0.314,0.07532744,0.033782955
0.010305326,0.00027448684,-0.02574413,-0.314,0.07472502,0.029782955
0.010571952,-0.0037255134,-0.02174413,-0.314,0.07583719,0.033782955
0.010564316,-0.0012536258,-0.023066998,-0.314,0.075073056,0.034346335
0.010675039,-0.005253626,-0.019066997,-0.314,0.07736915,0.038346335
0.010585728,-0.0020290425,-0.020958357,-0.314,0.07534945,0.038693503
0.010870022,-0.0029562074,-0.020067967,-0.314,0.0756416,0.040699996
0.010238399,0.0010437928,-0.024067968,-0.314,0.07440737,0.036699995
0.010963114,-0.0015237518,-0.021789659,-0.314,0.075333096,0.038748715
0.0107855005,0.0024762484,-0.02578966,-0.314,0.07442522,0.034748714
0.011317106,-0.0015237518,-0.021789659,-0.314,0.0758258,0.038748715
0.011195116,-0.0008484086,-0.022315163,-0.314,0.075278215,0.039276764
0.011577106,-0.003887546,-0.018564373,-0.314,0.076255485,0.043276764
0.010376597,0.000112454174,-0.022564374,-0.314,0.07340072,0.039276764
0.01138336,-0.0005564412,-0.022058774,-0.314,0.07526452,0.04116003
0.011271477,0.0020626374,-0.025233358,-0.314,0.07454347,0.037160028
0.010923287,0.0060626375,-0.029233359,-0.314,0.0733332,0.033160027
0.011961867,0.0020626374,-0.025233358,-0.314,0.076586835,0.037160028
0.011776206,-0.0015022659,-0.021233357,-0.314,0.075681545,0.04116003
0.012078804,-0.004101562,-0.017233357,-0.314,0.07651549,0.04516003
0.011945023,-0.0014920472,-0.019567339,-0.314,0.07561918,0.048100993
0.0117583135,0.0016595353,-0.023091834,-0.314,0.074681215,0.044100992
0.011983765,0.0015345882,-0.023200123,-0.314,0.07474923,0.043386806
0.011980022,0.005145776,-0.027200123,-0.314,0.073613144,0.039386805
0.012447133,0.0011457759,-0.023200123,-0.314,0.07502537,0.043386806
0.012625868,-0.0015118108,-0.01964003,-0.314,0.07583951,0.047386806
0.012597869,-0.0012466821,-0.019334307,-0.314,0.07566624,0.051386807
0.011812739,0.002753318,-0.023334308,-0.314,0.07249798,0.047386806
0.0125203105,0.0040196427,-0.025460307,-0.314,0.0738496,0.043386806
0.012632682,0.005409108,-0.027334271,-0.314,0.07335984,0.040617157
0.01305637,0.0022057013,-0.023613406,-0.314,0.07452131,0.044617157
0.012817256,0.0041200346,-0.0248159,-0.314,0.07372772,0.045929167
0.012958261,0.001178388,-0.0208159,-0.314,0.0746655,0.049929168
0.013094813,0.0028646493,-0.022761237,-0.314,0.074054874,0.050457735
0.013354401,0.0015960885,-0.021297337,-0.314,0.074498475,0.053462863
0.013720296,0.0029553464,-0.023777394,-0.314,0.073983945,0.050313022
0.013900268,0.003937555,-0.025055667,-0.314,0.07358357,0.048934974
0.013878222,0.004695173,-0.025446607,-0.314,0.073198736,0.048781615
0.013864671,0.0006951727,-0.021446606,-0.314,0.07483821,0.052781615
0.014039402,0.0033298507,-0.02279891,-0.314,0.07353281,0.05421408
0.013971614,0.0031264094,-0.021656813,-0.314,0.073572345,0.05661158
0.014208182,0.005321368,-0.025065755,-0.314,0.07262895,0.05261158
