q0,q1,q2,q3,q4,q5
0.0,0.0,0.0,0.0,0.0,0.0
-1.917476083690417e-06,-1.917476083690417e-06,-1.917476083690417e-06,1.917476083690417e-06,-9.58738019107841e-06,-3.834952167380834e-06
-1.917476083690417e-06,-1.917476083690417e-06,-1.917476083690417e-06,1.917476083690417e-06,-9.58738019107841e-06,-3.834952167380834e-06
-1.917476083690417e-06,-1.917476083690417e-06,-1.917476083690417e-06,1.917476083690417e-06,-9.58738019107841e-06,-3.834952167380834e-06
-9.58738019107841e-06,-1.917476083690417e-06,-1.917476083690417e-06,1.917476083690417e-06,-9.58738019107841e-06,3.834952167380834e-06
-2.3009712094790302e-05,-1.3422331903711893e-05,-1.917476083690417e-06,1.917476083690417e-06,-9.58738019107841e-06,1.3422331903711893e-05
-4.6019424189580604e-05,-3.067961733904667e-05,1.917476083690417e-06,1.917476083690417e-06,-3.451456723269075e-05,4.9854374083224684e-05
-8.628641808172688e-05,-6.327670416794717e-05,3.451456723269075e-05,7.669904334761668e-06,-0.00017065535939764231,0.00022242721752263606
-0.00011696603178279474,-7.478156476281583e-05,5.177185084903613e-05,1.7257283616345376e-05,-0.0003393932420294732,0.00037774277734570205
-0.00014572817599400878,-7.478156476281583e-05,5.177185084903613e-05,2.6844663807423785e-05,-0.000534975784830749,0.0005637379363179207
-0.00016298545233439654,-6.327670416794717e-05,5.177185084903613e-05,2.6844663807423785e-05,-0.0008168447529897094,0.0008436894277110696
-0.00016298545233439654,1.5339808669523336e-05,-2.3009712094790302e-05,1.7257283616345376e-05,-0.0010488593252375722,0.0011313108261674643
-0.00016298545233439654,0.0001783252664608881,-0.00020325244986452162,-0.00014381069922819734,-0.0013077185722067952,0.0014726215740665793
-0.0001284708851017058,0.000431432097684592,-0.0004736165574286133,-0.0004045874229632318,-0.00156657793559134,0.001867621554993093
-2.4927187041612342e-05,0.0007650729385204613,-0.0008225971832871437,-0.000707548635546118,-0.0018196847522631288,0.0022875487338751554
0.0001744903129292652,0.001273204106837511,-0.0013479855842888355,-0.0011984225129708648,-0.002113058464601636,0.002937573241069913
0.00039691751589998603,0.0017027186695486307,-0.0018158497987315059,-0.001677791471593082,-0.0023450730368494987,0.0035530829336494207
0.0006442719022743404,0.002187840174883604,-0.0023930100724101067,-0.00222235475666821,-0.0025636653881520033,0.004243374336510897
0.0009453156380914152,0.0026940538082271814,-0.003031529486179352,-0.0028321121353656054,-0.002803349867463112,0.004998859949409962
0.0013518205378204584,0.0033325732219964266,-0.0039020637050271034,-0.0036738840863108635,-0.003110146149992943,0.006005534902215004
0.0017142235301434994,0.0038598792161792517,-0.00466713635250926,-0.004421699792146683,-0.0033766753040254116,0.006874151527881622
0.0020900487434118986,0.0043852673843503,-0.005501238629221916,-0.0051656803116202354,-0.0036681315395981073,0.007712088525295258
0.002498471178114414,0.004855049308389425,-0.006346845533698797,-0.006049636751413345,-0.003996020182967186,0.0086497338488698
0.0028973061125725508,0.005336335860192776,-0.007340098265558481,-0.0070045399479568005,-0.0043296609073877335,0.009610389359295368
0.003359417896717787,0.005796529818326235,-0.008406214416027069,-0.008026554249227047,-0.00472657848149538,0.01056529302150011
0.003852209309116006,0.006224127020686865,-0.009526020847260952,-0.009113763459026814,-0.005167597904801369,0.011499103158712387
0.004469636362046003,0.00672267097979784,-0.010985219851136208,-0.010557622648775578,-0.005769685376435518,0.012643836438655853
0.004998859949409962,0.00709657883271575,-0.012239249423146248,-0.011688933707773685,-0.006314248312264681,0.013510535471141338
0.005553010385483503,0.007418714463710785,-0.013460681773722172,-0.012967890128493309,-0.006904831156134605,0.014430924318730831
0.006093738600611687,0.007737015374004841,-0.014847016893327236,-0.014298618771135807,-0.007491578813642263,0.015318715944886208
0.006707331165671349,0.00802271906286478,-0.0162851233035326,-0.01570221036672592,-0.008168447762727737,0.0161700751632452
0.007487743627279997,0.008327597752213478,-0.018137404695153236,-0.017498886212706566,-0.00905432179570198,0.017199760302901268
0.008147355169057846,0.008540438488125801,-0.019711652770638466,-0.019029032438993454,-0.009821311570703983,0.018033862113952637
0.008824224583804607,0.008730268105864525,-0.021345343440771103,-0.020501652732491493,-0.010634321719408035,0.01881619170308113
0.009514516219496727,0.00888366624712944,-0.022906167432665825,-0.022166023030877113,-0.011516360566020012,0.019652212038636208
0.01016070507466793,0.009027477353811264,-0.02465490624308586,-0.023897502571344376,-0.012394565157592297,0.02046138606965542
0.011033156886696815,0.009178957901895046,-0.026888765394687653,-0.026123693212866783,-0.013646676205098629,0.021408619359135628
0.011754128150641918,0.009270996786653996,-0.028823498636484146,-0.02801048941910267,-0.014726215973496437,0.02214876562356949
0.012488520704209805,0.00934002548456192,-0.030810004100203514,-0.029962480068206787,-0.015844104811549187,0.022881241515278816
0.01324017159640789,0.009395631961524487,-0.03285211697220802,-0.03180517256259918,-0.017008012160658836,0.023567697033286095
0.014003327116370201,0.009428229182958603,-0.03479260206222534,-0.03387413173913956,-0.018240949138998985,0.02432701736688614
0.014952477999031544,0.00945507362484932,-0.037409957498311996,-0.036522164940834045,-0.019836289808154106,0.025256993249058723
0.015675365924835205,0.00946082640439272,-0.039601631462574005,-0.038744520395994186,-0.02105388604104519,0.025993304327130318
