x,y,z
-0.18276675399999998,-0.057906307,0.970566612
-0.18232632399999998,-0.058237473,0.97042757
-0.18188656600000003,-0.058569454,0.9702893140000001
-0.18144674700000002,-0.058901237,0.9701506310000001
-0.180898041,-0.059316135000000006,0.969978333
-0.180458679,-0.059649666000000004,0.9698396
-0.18002066000000005,-0.059981701,0.9697018510000001
-0.17947228999999998,-0.060396767,0.9695296480000001
-0.179034668,-0.060728748000000006,0.969392437
-0.178595734,-0.061061756,0.9692550320000001
-0.17815396099999997,-0.061396385000000005,0.969120293
-0.17771847500000004,-0.061728347999999995,0.9689828030000001
-0.17716772500000005,-0.062146542,0.968813522
-0.17672378500000002,-0.062482872,0.9686786580000001
-0.17628384400000002,-0.062818027,0.968543365
-0.17573016400000002,-0.06323846799999999,0.9683752170000001
-0.175401825,-0.06348846799999999,0.9682732390000001
-0.17484997600000002,-0.063908298,0.9681049650000001
-0.17441171300000002,-0.06424266099999999,0.967969898
-0.173860809,-0.06466316999999999,0.9678018530000001
-0.17353106700000004,-0.064914917,0.9677014310000001
-0.172983856,-0.065332481,0.9675346720000001
-0.17254470800000005,-0.06566759500000001,0.967401535
-0.172104767,-0.066002487,0.9672687000000001
-0.171668304,-0.066337975,0.967136002
-0.17112075800000004,-0.066758675,0.96697089
-0.17068463100000003,-0.067095215,0.966838768
-0.17024578900000004,-0.067431801,0.9667071230000001
-0.16980944799999997,-0.067767303,0.966575752
-0.169370209,-0.06810192100000001,0.9664450680000001
-0.16881774900000002,-0.068522041,0.96628175
-0.16837921100000003,-0.068860107,0.966151062
-0.167941986,-0.069196686,0.966020885
-0.16739410400000004,-0.06961932400000001,0.965858776
-0.16695816000000002,-0.069955536,0.9657291640000001
-0.166518585,-0.070294838,0.965600376
-0.16608340500000002,-0.070631447,0.965471462
-0.165537506,-0.071049934,0.965311378
-0.165101196,-0.071387032,0.9651833000000001
-0.164664276,-0.07172094,0.965056313
-0.16422976699999997,-0.07205802900000001,0.9649284210000001
-0.16368496699999996,-0.07247550999999999,0.9647702370000001
-0.16324661300000004,-0.072810997,0.9646447140000001
-0.16281045500000002,-0.07314514200000001,0.964519188
-0.16237381,-0.07348184999999999,0.9643942910000001
-0.161828918,-0.073899231,0.9642383160000001
-0.161397736,-0.074236313,0.964112804
-0.16096356200000006,-0.07457024400000001,0.963988476
-0.160533661,-0.074907692,0.963863636
-0.16010592700000004,-0.07524684899999999,0.9637390560000001
-0.15956671100000003,-0.075667732,0.9635854450000001
-0.159134247,-0.076002052,0.9634629210000001
-0.15870333900000005,-0.076339035,0.9633407820000001
-0.15827099600000005,-0.076673561,0.9632192190000001
-0.157734741,-0.077095177,0.9630671270000001
-0.157309784,-0.077435143,0.9629450300000001
-0.156884888,-0.07777301,0.962823929
-0.15646176100000003,-0.078113365,0.962702492
-0.15603720100000001,-0.07845136999999999,0.962582272
-0.155615112,-0.07879173299999999,0.962461384
-0.15519143700000004,-0.079130188,0.962341793
-0.154660156,-0.07954956099999999,0.962194286
-0.15423678600000001,-0.079887299,0.9620759510000001
-0.15381222500000002,-0.080222313,0.9619592020000001
-0.15338919099999998,-0.080558823,0.961842922
-0.15286465500000002,-0.080985275,0.961695786
-0.15244329800000006,-0.081324287,0.961578873
-0.15202365099999998,-0.081666809,0.96146352
-0.15160180700000003,-0.08200927699999999,0.961352657
-0.151180237,-0.082352913,0.9612424430000001
-0.15065054300000003,-0.082782089,0.9611079220000001
-0.15022262600000003,-0.083124741,0.9610070110000001
-0.149796631,-0.083468788,0.9609043460000001
-0.14937161300000001,-0.083815483,0.960803329
-0.148835846,-0.084253159,0.960686928
-0.14840402200000002,-0.08460247800000001,0.960597271
-0.14797311400000002,-0.084953102,0.960508629
-0.14754168700000003,-0.085304871,0.960421944
-0.147001312,-0.08574633,0.960316803
-0.14656829800000004,-0.086100571,0.960235477
-0.146135132,-0.086455574,0.9601548390000001
-0.14570062300000003,-0.086811707,0.960078457
-0.145265686,-0.087169098,0.960002853
-0.144722748,-0.087614845,0.9599097750000001
-0.14428512599999999,-0.087974533,0.9598415220000001
-0.143845917,-0.08833515900000001,0.959777458
-0.143405365,-0.088697021,0.9597161900000001
-0.142853424,-0.089149498,0.959643589
-0.14240036,-0.089517151,0.9596067890000001
-0.14196875000000003,-0.08987522099999999,0.959533772
-0.14152285799999997,-0.090239479,0.9594862820000001
-0.14096450800000004,-0.090686172,0.959428406
-0.1405112,-0.091043182,0.9593951340000001
-0.14005957000000002,-0.09140361799999999,0.959359924
-0.13960498000000005,-0.09176393099999999,0.959331554
-0.13915271,-0.092123436,0.959299023
-0.138697662,-0.09248262,0.959274319
-0.138239532,-0.092837135,0.9592550660000001
-0.137663696,-0.09327323900000001,0.959237957
-0.137317841,-0.093537903,0.9592300340000001
-0.13674188199999998,-0.09398007200000001,0.959215778
-0.13627807600000003,-0.094326363,0.959211296
-0.13569973800000001,-0.094761993,0.9592046740000001
-0.135234619,-0.095110092,0.959207169
-0.13477002,-0.095454803,0.959208542
-0.13430300899999997,-0.095800438,0.9592177660000001
-0.13370718399999998,-0.096200119,0.9592564130000001
-0.13335614,-0.09646244,0.9592683870000001
-0.132773407,-0.09688874800000001,0.959279461
-0.13230429099999996,-0.097229866,0.959296761
-0.13183349600000005,-0.097562149,0.9593189470000001
-0.13136010700000006,-0.0978908,0.9593479960000001
-0.130887421,-0.098216881,0.9593751300000001
-0.13029382299999998,-0.09862525899999999,0.9594193310000001
-0.129814667,-0.09894119999999999,0.959466606
-0.129340179,-0.099270973,0.959503933
-0.12886685200000003,-0.09959201799999999,0.9595335500000001
-0.128271637,-0.099990463,0.959586155
-0.12779623400000006,-0.100304932,0.959619907
-0.12730993699999998,-0.10059476499999999,0.9596910780000001
-0.12682315100000002,-0.100885841,0.9597663150000001
-0.12621710200000003,-0.10126073499999999,0.9598440060000001
-0.12573095699999998,-0.101557747,0.959909397
-0.12524380500000004,-0.10185225699999999,0.9599771460000001
-0.12475503500000001,-0.10214356200000001,0.960048859
-0.12426568600000004,-0.10243322,0.960121277
-0.12377771000000004,-0.10272667699999999,0.960194298
-0.12328668199999998,-0.103012947,0.9602707020000001
-0.122670532,-0.103365623,0.960373119
-0.12217617800000002,-0.103645134,0.96045713
-0.121557617,-0.10399427,0.9605665590000001
-0.12105847200000003,-0.104265877,0.9606629910000001
-0.12055975299999999,-0.104539253,0.960758121
-0.120057678,-0.104805328,0.960860111
-0.11943335000000005,-0.105146118,0.960983643
-0.11892950400000002,-0.10540853900000001,0.961086941
-0.11842739899999999,-0.105675636,0.961191082
-0.11791369600000001,-0.105917747,0.961305496
-0.117401947,-0.106168213,0.9614228170000001
-0.11688949600000004,-0.106418549,0.961541767
-0.11638110400000001,-0.106676804,0.961657375
-0.11586651599999997,-0.106922447,0.9617784840000001
-0.11521524,-0.107217148,0.9619397810000001
-0.114696411,-0.10745854199999999,0.962067596
-0.11416833500000001,-0.107684441,0.9622047690000001
-0.11364581299999998,-0.10792054000000001,0.962337185
-0.113123688,-0.10816301,0.9624678040000001
-0.11245123300000004,-0.108448555,0.9626464
-0.11191055300000002,-0.108667191,0.9627947920000001
-0.11137341300000003,-0.108891266,0.962940746
-0.11082949800000003,-0.10911301400000001,0.963089603
-0.11015444899999999,-0.109399315,0.9632726970000001
-0.109610657,-0.109616714,0.96342514
-0.10892535400000003,-0.109886574,0.9636204070000001
-0.10836972,-0.110097557,0.963781124
-0.10781454500000004,-0.110306419,0.963944263
-0.10725933800000004,-0.110518463,0.9641069950000001
-0.10669751000000005,-0.11072350299999999,0.964275108
-0.106135529,-0.110932899,0.964442867
-0.10542923000000004,-0.11118602,0.964658562
-0.10485775800000002,-0.11138851200000001,0.964834229
-0.10428585800000001,-0.111586197,0.965012985
-0.10356524700000003,-0.11183800499999999,0.9652367550000001
-0.10312323000000001,-0.111984375,0.965374332
-0.10238439899999996,-0.112222359,0.965609657
-0.10180096400000005,-0.112413506,0.965797215
-0.10105712899999997,-0.11264750700000001,0.966039131
-0.10045996100000004,-0.112834846,0.966232658
-0.09985873400000006,-0.113018791,0.966428661
-0.09925744600000003,-0.113206268,0.9666248740000001
-0.098656097,-0.11338829800000001,0.96682489
-0.09804885899999999,-0.113572327,0.967025589
-0.097283081,-0.113796959,0.967277946
-0.09666885400000003,-0.113973412,0.96748418
-0.09605508400000001,-0.114154228,0.967688282
-0.095434784,-0.114326881,0.967897923
-0.09480853300000003,-0.114498718,0.9681095310000001
-0.09401925699999997,-0.114709435,0.9683757970000001
-0.093386566,-0.11487673200000001,0.9685917930000001
-0.09274725300000003,-0.115039986,0.968810425
-0.09210644500000004,-0.115200157,0.9690347210000001
-0.09131222500000002,-0.115408653,0.9693087770000001
-0.09066348299999999,-0.115565063,0.969534538
-0.09001190200000003,-0.11571869700000001,0.9697669680000001
-0.08936666900000001,-0.115879074,0.9699936370000001
-0.08854480000000003,-0.11606633,0.9702876090000001
-0.08788024900000002,-0.116212944,0.970527557
-0.087213013,-0.116357681,0.970769787
-0.08654336499999998,-0.116499619,0.971014904
-0.08587423700000002,-0.116642365,0.9712604060000001
-0.08503286700000001,-0.116814789,0.9715747600000001
-0.08434726000000003,-0.116944313,0.9718330040000001
-0.08366873199999997,-0.117078812,0.97209066
-0.08299380500000003,-0.117214958,0.9723470190000001
-0.082141144,-0.11737737300000001,0.972672203
-0.08145217900000001,-0.117501312,0.9729400020000001
-0.08076614399999998,-0.117628365,0.973206474
-0.08008282500000002,-0.11775574500000001,0.973474438
-0.079226562,-0.117909653,0.973817245
-0.07853601099999996,-0.118029221,0.97409502
-0.077847687,-0.11814943700000001,0.974375019
-0.07715670800000002,-0.118267647,0.974656975
-0.07646765100000003,-0.118387192,0.97494017
-0.07560314899999998,-0.118531914,0.975299278
-0.07490890500000003,-0.118644402,0.975590256
-0.074213806,-0.118756973,0.9758831370000001
-0.07351834100000004,-0.118867722,0.97617865
-0.07264794899999999,-0.119005287,0.976552155
-0.07195147700000004,-0.119114403,0.9768527370000001
-0.07125430300000002,-0.119223053,0.977156494
-0.07055609099999999,-0.119330254,0.977462547
-0.06968420400000003,-0.119464592,0.9778477250000001
-0.06898443600000004,-0.119571167,0.9781610220000001
-0.06828329500000002,-0.11967613199999999,0.9784770930000001
-0.06758145100000001,-0.119780746,0.9787966730000001
-0.06688064600000004,-0.119884987,0.9791164670000001
-0.06617749,-0.119988228,0.9794418530000001
-0.06547674600000003,-0.120091637,0.979765575
-0.06459594700000004,-0.120218742,0.9801800580000001
-0.063885162,-0.120316139,0.9805217930000001
-0.06300213600000004,-0.120440269,0.980944519
-0.06229864500000004,-0.12054050399999999,0.9812812270000001
-0.061590851,-0.120638855,0.9816259230000001
-0.06088711499999999,-0.120738243,0.981966808
-0.05999990799999999,-0.120859123,0.98240601
-0.059281372,-0.120950714,0.9827703210000001
-0.05856887799999999,-0.121044556,0.98312838
-0.05784899900000001,-0.121134872,0.983497662
-0.05695632899999997,-0.121250374,0.983953045
-0.05642138699999999,-0.121320396,0.9842250060000001
-0.055518555000000025,-0.121432098,0.98469149
-0.054793121,-0.121518547,0.9850725140000001
-0.05406976300000005,-0.121605484,0.98545108
-0.05316857900000005,-0.121714851,0.9859224050000001
-0.05262551900000001,-0.121779366,0.986210091
-0.05171310400000001,-0.121880676,0.9867001080000001
-0.05098522900000002,-0.121960762,0.987089317
-0.050254517000000054,-0.122039963,0.9874862670000001
-0.049343535999999966,-0.122137253,0.987978825
-0.048616608000000006,-0.122215553,0.988370724
-0.04806970199999999,-0.122272903,0.988669598
-0.04715277099999998,-0.122364998,0.989178345
-0.04642038000000004,-0.122437775,0.9895829620000001
-0.04550253300000001,-0.122527344,0.9900982740000001
-0.044770416000000035,-0.122597046,0.990507385
-0.04403622400000001,-0.12266640499999999,0.990924133
-0.043304230000000055,-0.12273406199999999,0.991337883
-0.042570465,-0.122801254,0.9917584150000001
-0.041836609000000025,-0.122865852,0.9921792070000001
-0.04091940300000002,-0.12294618199999999,0.9927095720000001
-0.040186096000000004,-0.123006622,0.9931331250000001
-0.03945156900000002,-0.123064491,0.993562347
-0.03871972699999998,-0.123126022,0.993990204
-0.03798559600000001,-0.123179581,0.99442202
-0.03707168599999999,-0.123254684,0.994961906
-0.036339966,-0.123303055,0.995390816
-0.035605469000000056,-0.123355171,0.995834984
-0.034877991,-0.123407021,0.996260208
-0.03396331800000002,-0.123465485,0.9968106080000001
-0.03341479500000005,-0.123496262,0.997139091
-0.03250347900000006,-0.123538284,0.9976774220000001
-0.031772736000000024,-0.12357141099999999,0.998117126
-0.030862334999999963,-0.123611481,0.998661774
-0.030133026000000007,-0.123641373,0.999105019
-0.029406067000000036,-0.123667992,0.999541267
-0.028678344999999994,-0.12369812000000001,0.999986351
-0.02795172100000004,-0.123718987,1.0004282150000001
-0.027043945000000014,-0.123755592,1.000988083
-0.026317749,-0.12377507,1.001437973
-0.025593535999999972,-0.12378878,1.001880852
-0.024866425000000025,-0.12380722,1.002344017
-0.023974121000000015,-0.12379933900000001,1.002848831
-0.02325018299999998,-0.123815613,1.003303352
-0.022531189000000007,-0.12382015199999999,1.003741287
-0.02181002799999998,-0.12382336399999999,1.0041927720000001
-0.020911864999999974,-0.123819344,1.004750931
-0.020193390000000033,-0.123812675,1.00520388
-0.019476653999999982,-0.123804413,1.005652267
-0.018759978999999982,-0.123796318,1.006107079
-0.01804586800000002,-0.12378942100000001,1.006556908
-0.01733084100000004,-0.123777252,1.007012489
-0.016439574999999984,-0.123764488,1.007580605
-0.015728728999999997,-0.123755379,1.008037254
-0.015017670000000038,-0.123742226,1.008494629
-0.014309540000000065,-0.123731667,1.008953094
-0.013599945000000002,-0.123716133,1.009412392
-0.012717957000000002,-0.123702301,1.009988388
-0.012013245000000006,-0.123685356,1.010448448
-0.011311371000000014,-0.123672829,1.01090937
-0.010432922000000011,-0.123649696,1.011487808
-0.009732452000000058,-0.12362543499999999,1.01194706
-0.009033661000000026,-0.123606064,1.012409058
-0.008162598000000021,-0.123574348,1.012982788
-0.007644806000000004,-0.123559555,1.0133232650000001
-0.006781830000000044,-0.123539619,1.013898354
-0.006088043000000043,-0.123516052,1.0143648680000001
-0.005399384000000007,-0.12349755899999999,1.014828163
-0.004540770999999999,-0.123465904,1.01540493
-0.003855682000000027,-0.12343364,1.0158649290000001
-0.003172791000000008,-0.123405472,1.016326515
-0.002492278999999986,-0.123370308,1.016786369
-0.0016401670000000257,-0.123330795,1.017367371
-0.0009659120000000132,-0.123299782,1.017828583
-0.0002881770000000561,-0.123264778,1.0182941890000001
0.00037988299999996977,-0.123231438,1.018754372
0.0012043150000000113,-0.123183525,1.019321602
0.0017018129999999965,-0.12315554799999999,1.019666412
0.002525635000000026,-0.12311348700000001,1.02024041
0.0031809999999999894,-0.123069405,1.020696564
0.004001555999999962,-0.12302016399999999,1.021272797
0.004654236000000034,-0.122970688,1.021731659
0.005307708999999994,-0.122931366,1.022195076
0.005941405999999982,-0.12286422,1.0226397090000001
0.00660464500000002,-0.122836517,1.02311586
0.00725613399999997,-0.122823578,1.023590309
