x,y,z
-0.244233994,0.001194,1.038861
-0.244233994,0.001194,1.038861
-0.244261627,0.001147125,1.038880814
-0.244244507,0.001140143,1.038906143
-0.244195282,0.0011753610000000002,1.038910698
-0.244124313,0.00122196,1.038921455
-0.244058075,0.001271495,1.03892321
-0.243943344,0.001351884,1.038926773
-0.243827148,0.001426143,1.0389263
-0.243687424,0.001514545,1.038911705
-0.24353042600000002,0.001608968,1.038901741
-0.243412399,0.001682476,1.038904251
-0.24314183,0.001823839,1.038898743
-0.242886475,0.001957703,1.038902153
-0.24263800000000002,0.0020873520000000002,1.038908051
-0.24230136100000002,0.0022524809999999998,1.038937668
-0.24203163100000002,0.0023851239999999998,1.038957001
-0.24164241000000003,0.00254812,1.039033257
-0.241239212,0.002717423,1.0391215520000001
-0.24080790700000002,0.0028984930000000002,1.0392223280000001
-0.24035240200000002,0.0030905109999999998,1.03933326
-0.239689178,0.003353698,1.0395307310000002
-0.23912886000000003,0.003577238,1.0397095950000002
-0.23849472000000002,0.003818765,1.0399288020000002
-0.23784924300000002,0.004069441,1.040159126
-0.237254913,0.004304835,1.040359489
-0.236373672,0.0046364679999999995,1.040687698
-0.23557672100000002,0.0049268390000000006,1.041003006
-0.23480798300000003,0.005212831,1.041305313
-0.233907166,0.00553036,1.0416798170000001
-0.233041656,0.005846298,1.04204084
-0.23217988600000003,0.0061569979999999995,1.042397171
-0.230967636,0.0065792409999999996,1.042918991
-0.23004785200000002,0.006913411,1.043316841
-0.22913845800000002,0.007240247,1.043706398
-0.22804649400000002,0.00761189,1.0441981120000001
-0.22702522300000003,0.007976096,1.044659935
-0.226030426,0.008336037,1.045108673
-0.22466893,0.008836165,1.045752693
-0.22360760500000001,0.009216022,1.046248772
-0.222547653,0.009608137,1.046751518
-0.22147592200000002,0.010015300999999999,1.047272362
-0.22040921000000002,0.010429607,1.047797867
-0.21908537300000003,0.010953277999999999,1.0484576570000002
-0.21803018200000002,0.011371171000000001,1.048986809
-0.21697380100000002,0.011805909,1.049527672
-0.215911011,0.012230851,1.050071892
-0.21459785500000003,0.012782634,1.050756081
-0.213561447,0.0132342,1.051305763
-0.212539047,0.013692235,1.051854477
-0.211524139,0.014152862,1.05240377
-0.210535477,0.014620914,1.052945084
-0.20933406100000002,0.015211522,1.0536109310000001
-0.208371262,0.015684851,1.054147812
-0.207452316,0.016168453,1.054667145
-0.20654299900000003,0.016652471999999998,1.055183228
-0.20561949200000001,0.017135542,1.055711472
-0.204749069,0.017633921,1.0562164760000001
-0.203677429,0.018255362,1.056842438
-0.20283018500000002,0.018757168,1.057341965
-0.20198732000000003,0.019261118,1.057842575
-0.201172592,0.019770428,1.058329895
-0.200340958,0.020276552,1.058830109
-0.19935157799999997,0.020922496999999998,1.059431808
-0.198569412,0.021440842,1.0599114840000001
-0.19781414800000002,0.021964403,1.06037825
-0.197066635,0.022489895,1.060843582
-0.19632287600000004,0.023016453,1.061309998
-0.19543452500000003,0.023681276,1.061871674
-0.194739029,0.024215122000000002,1.062314774
-0.194056931,0.024751791000000002,1.062752335
-0.19339874300000004,0.025288179,1.063176498
-0.19258429000000005,0.025961410999999997,1.0637057650000001
-0.191946899,0.026501507,1.064122864
-0.19129226700000002,0.027039907,1.064555359
-0.190676605,0.027585356000000002,1.064964279
-0.19009661899999997,0.028124685,1.065349854
-0.189479065,0.028663168,1.065766556
-0.18890011600000006,0.029205191,1.066158661
-0.188218475,0.029871569,1.06662001
-0.18767419400000002,0.030404421,1.066991379
-0.187149658,0.030932480000000002,1.067349319
-0.18663586400000004,0.031448484,1.067699127
-0.18610397300000003,0.031972898,1.068067566
-0.18548364299999998,0.032604965,1.068491577
-0.18499975600000002,0.033103699,1.068822601
-0.184520081,0.033598312,1.069152573
-0.18405718999999998,0.034077339000000005,1.069468536
-0.183601044,0.034552914000000004,1.069781174
-0.183014954,0.035164555,1.070192139
-0.18268960600000006,0.035509029,1.0704145360000001
-0.18216037000000002,0.036075763999999996,1.070777115
-0.18175347900000005,0.036521172,1.071055496
-0.18132537800000004,0.036984867000000005,1.071356934
-0.18093042000000004,0.037423321,1.071628296
-0.180418884,0.037980522,1.071986908
-0.18004449499999997,0.038413868000000004,1.072247314
-0.17976406900000003,0.038737102999999995,1.072443329
-0.17929022200000005,0.039282069999999995,1.0727798160000002
-0.178846008,0.039812386,1.073092117
-0.178477844,0.040242207,1.073356674
-0.17813937399999996,0.040658848,1.073595963
-0.177815308,0.041068569,1.073825119
-0.17749957300000002,0.041476658,1.074049316
-0.177200134,0.04188147,1.07426387
-0.17688183600000001,0.042285702,1.07449321
-0.17651052900000003,0.042785094999999995,1.074760361
-0.17618457000000004,0.043188751000000004,1.07500029
-0.175886963,0.043585606,1.075216766
-0.175609711,0.04397929,1.075420364
-0.17528292800000006,0.044467304,1.075661255
-0.17503030400000003,0.044855334999999996,1.075848465
-0.17478491200000001,0.045241337,1.07603125
-0.17454800399999998,0.045625538,1.076208344
-0.17431369000000002,0.046007140999999994,1.076385391
-0.17406912200000002,0.046384487,1.0765743410000002
-0.173731384,0.046752705,1.07684761
-0.17350491299999998,0.047223255,1.0770239560000001
-0.173349182,0.047603271,1.077133133
-0.173176422,0.047978493,1.07726265
-0.17299707000000003,0.048349625,1.0774023590000001
-0.172771271,0.048809834,1.077579529
-0.17259732100000003,0.049175823,1.077716919
-0.17242953500000002,0.049539718999999996,1.077850479
-0.172269012,0.049901791,1.077978836
-0.17207043499999997,0.050349869,1.0781408080000001
-0.171957458,0.050615417,1.078235764
-0.171770996,0.051058968,1.078388489
-0.17161975100000004,0.051406395,1.0785202790000001
-0.171455719,0.051755501,1.078661667
-0.17133978300000002,0.052105282,1.0787573240000001
-0.17121405,0.052449978,1.0788647
-0.17106570399999999,0.052877491,1.078992935
-0.17095318600000003,0.053217297000000004,1.079090088
-0.17084280400000001,0.053554417,1.079186722
-0.170738251,0.053889507,1.079278854
-0.17060891700000003,0.054303635,1.079394897
-0.170511963,0.054630482,1.079483551
-0.17042041000000002,0.054956345,1.079567001
-0.17033233600000003,0.055278233,1.079649368
-0.170246552,0.055600407,1.079728958
-0.17013806199999998,0.055996456,1.079832962
-0.17008160400000005,0.056231697,1.079888809
-0.16999606300000003,0.056621281,1.079974091
-0.16993075599999996,0.056931305,1.08004071
-0.169869873,0.057237297,1.080104385
-0.16981362900000002,0.057544147000000004,1.080165161
-0.16973648100000005,0.057920403,1.080247223
-0.169689148,0.05821767,1.0803022
-0.16964590500000004,0.058516903,1.080354996
-0.16960107400000002,0.058794357,1.080406235
-0.16955273399999998,0.059157786999999996,1.080468338
-0.169503754,0.059428185,1.080523544
-0.16949383499999998,0.059648311999999995,1.0805477140000002
-0.16947009300000004,0.059994598,1.0805906520000002
-0.16945965600000001,0.060271339,1.080619522
-0.169444824,0.060552684999999995,1.080653809
-0.169441895,0.060828888,1.080678543
-0.16943313599999998,0.06116967,1.080713989
-0.169423431,0.06143705,1.0807450410000001
-0.16942355300000006,0.061703986999999995,1.080769012
-0.16941684,0.061965988,1.080798508
-0.16942379800000001,0.062293701,1.080824249
-0.169433838,0.06255113999999999,1.080841522
-0.16944809,0.062808208,1.08085611
-0.16946054099999996,0.063060959,1.080872223
-0.16948150600000006,0.063313148,1.080882721
-0.169496307,0.063561359,1.080897797
-0.16952221700000003,0.06380883,1.080905548
-0.169559937,0.06411204499999999,1.080912094
-0.16959399400000003,0.064349213,1.080915375
-0.16963098100000001,0.064586349,1.080916946
-0.16967175300000004,0.064818993,1.080916626
-0.16972113000000005,0.065109886,1.080917007
-0.16976971400000002,0.065343216,1.080912216
-0.16981616200000005,0.06557194499999999,1.080908783
-0.169871002,0.06580059799999999,1.080900726
-0.16991940300000002,0.066025124,1.080896286
-0.169993927,0.066304665,1.080883057
-0.17005816700000004,0.066523369,1.080870209
-0.17012506100000002,0.066742447,1.0808559420000001
-0.17019079599999998,0.066957375,1.0808422850000001
-0.170263245,0.067171257,1.0808251500000001
-0.170331024,0.067381844,1.080810364
-0.17040799,0.067590965,1.0807908940000002
-0.17050802599999998,0.067845169,1.080764862
-0.17059854100000005,0.06804759199999999,1.080738861
-0.170683197,0.06824274400000001,1.080715866
-0.17079559300000002,0.06848974599999999,1.080683563
-0.17086773699999996,0.068637054,1.0806615750000002
-0.17098654200000002,0.06888507099999999,1.0806257320000001
-0.171082611,0.069077278,1.080596634
-0.171182159,0.069272186,1.080565689
-0.17127960200000003,0.069459961,1.080535721
-0.17138089,0.06964095299999999,1.080503845
-0.17151733400000002,0.069868271,1.080459183
-0.17162667800000003,0.07005358099999999,1.080423111
-0.17174056999999998,0.070232376,1.080384857
-0.17185446200000004,0.070412849,1.080346466
-0.171998535,0.07062913500000001,1.0802973630000001
-0.17211520400000002,0.07079466999999999,1.080257339
-0.17223477200000004,0.070962212,1.080215759
-0.172355743,0.071123474,1.08017337
-0.17250726300000002,0.07132822400000001,1.0801200260000001
-0.1726026,0.07145391100000001,1.080085663
-0.17276004,0.071654816,1.0800289
-0.172891052,0.071817986,1.07998085
-0.17301748700000003,0.07197258,1.079934845
-0.17315216099999997,0.07213195,1.079884613
-0.173279297,0.072282478,1.079837967
-0.17345172100000006,0.07247519699999999,1.07977272
-0.17359982300000004,0.072619873,1.0797150420000001
-0.173740234,0.072769264,1.079661438
-0.17387268100000003,0.0729123,1.0796115720000001
-0.174046692,0.073091888,1.0795448
-0.17418984999999998,0.073227791,1.079489166
-0.17433099399999996,0.073367516,1.079434448
-0.17447946200000003,0.073498856,1.079376022
-0.174628418,0.073633301,1.0793172
-0.17478060900000003,0.073761597,1.079256607
-0.174929718,0.07388172900000001,1.079197876
-0.175113434,0.07403332500000001,1.079125565
-0.17526467900000003,0.07414843,1.079065369
-0.17541153000000004,0.074266098,1.0790072480000001
-0.175564606,0.074376373,1.078945816
-0.17574823,0.07451757,1.0788726960000001
-0.17589917000000005,0.074632874,1.078811905
-0.17605181900000005,0.074740822,1.078750092
-0.17620562700000003,0.074851395,1.078687607
-0.176406738,0.07498116299999999,1.078605042
-0.17652490199999998,0.075060211,1.078556564
-0.1767258,0.075184464,1.078473679
-0.17688699300000005,0.075284729,1.07840686
-0.17704611199999998,0.07537835699999999,1.078341019
-0.177208282,0.075474136,1.078273346
-0.17736734000000004,0.07556334699999999,1.078207138
-0.17757211300000003,0.075676834,1.0781210940000001
