q0,q1,q2,q3,q4,q5
0.09406795352697372,0.0823364332318306,-0.4155501425266266,-3.025480031967163,0.3460189700126648,0.4307699203491211
0.09454349428415298,0.08274511247873306,-0.4159493148326874,-3.0307135581970215,0.3459874093532562,0.4310445785522461
0.09502151608467102,0.08315277099609375,-0.4163495600223541,-3.03594708442688,0.345950186252594,0.43131065368652344
0.09550201147794724,0.08355934172868729,-0.41675087809562683,-3.0411806106567383,0.34590744972229004,0.4315676987171173
0.09598494321107864,0.0839647650718689,-0.4171532690525055,-3.0464141368865967,0.3458588123321533,0.43181613087654114
0.09647029638290405,0.0843689814209938,-0.4175567626953125,-3.051647663116455,0.3458043932914734,0.4320550858974457
0.09695800393819809,0.08477196842432022,-0.41796135902404785,-3.0568811893463135,0.34574422240257263,0.4322849214076996
0.09744799882173538,0.08517365902662277,-0.41836708784103394,-3.062114715576172,0.3456778824329376,0.43250522017478943
0.09794022887945175,0.08557403087615967,-0.418773889541626,-3.067348003387451,0.3456054925918579,0.432715505361557
0.09843464940786362,0.08597303181886673,-0.4191817045211792,-3.0725812911987305,0.34552720189094543,0.4329157769680023
0.09893118590116501,0.08637060970067978,-0.4195905923843384,-3.0778145790100098,0.3454427123069763,0.43310555815696716
0.09942980855703354,0.08676672726869583,-0.4200003445148468,-3.083047866821289,0.34535202383995056,0.43328437209129333
0.09993037581443787,0.0871613398194313,-0.42041099071502686,-3.0882811546325684,0.34525513648986816,0.43345221877098083
0.10043279081583023,0.08755447715520859,-0.42082250118255615,-3.0935144424438477,0.3451521098613739,0.43360909819602966
0.1009368896484375,0.0879460945725441,-0.42123475670814514,-3.098747730255127,0.3450433015823364,0.4337550103664398
0.10144253820180893,0.08833619207143784,-0.421647846698761,-3.1039810180664062,0.3449287712574005,0.4338899552822113
0.10194963961839676,0.08872479945421219,-0.4220617711544037,-3.1092143058776855,0.34480851888656616,0.4340139329433441
0.10245814174413681,0.08911185711622238,-0.42247647047042847,-3.114447593688965,0.3446825444698334,0.43412742018699646
0.10296793282032013,0.08949736505746841,-0.4228920340538025,-3.119680881500244,0.34455087780952454,0.43423041701316833
0.10347893834114075,0.0898812934756279,-0.42330843210220337,-3.1249141693115234,0.34441351890563965,0.43432292342185974
